iter	RMSE
166	0.01832792165
167	0.01829791997
168	0.01822050842
169	0.01810608743
170	0.01806731347
171	0.01796868574
172	0.01795192801
173	0.01791938042
174	0.01783264794
175	0.01772616868
176	0.01771218724
177	0.01763747241
178	0.01755351522
179	0.01746924866
180	0.0174363166
181	0.01738293784
182	0.01737556362
183	0.01729074347
184	0.01719372116
185	0.01717973112
186	0.01716094196
187	0.01709877183
188	0.01704413671
189	0.01695691011
190	0.01685363798
191	0.01680588886
192	0.01679330283
193	0.01672996724
194	0.01671580567
195	0.01662731478
196	0.01654909938
197	0.0164749488
198	0.01644377074
199	0.0163974904
200	0.01639138766
201	0.01633716104
202	0.01632475286
203	0.01630587064
204	0.01625275176
205	0.01621914298
206	0.01617347929
207	0.01613430249
208	0.01610994359
209	0.01604930112
210	0.01598905945
211	0.01598403658
212	0.01596660885
213	0.0159277825
214	0.01589807224
215	0.01585402197
216	0.01579774225
217	0.01574478578
218	0.01572153326
219	0.01566860432
220	0.01565178703
221	0.01559045568
222	0.01558336488
223	0.0155644154
224	0.01555494627
225	0.01548952717
226	0.01548507595
227	0.01547669081
228	0.01545635992
229	0.01542987081
230	0.01537408331
231	0.01534877918
232	0.01530818157
233	0.01526237158
234	0.01524593251
235	0.01523490626
236	0.01521712095
237	0.01518943275
238	0.01514981319
239	0.01510300516
240	0.01507821277
241	0.01506735604
242	0.01503139305
243	0.01499781585
244	0.01497314547
245	0.01496890465
246	0.01496188206
247	0.0149476196
248	0.01492263881
249	0.01491775783
250	0.01491119707
251	0.01488066585
252	0.014858924
253	0.01481170319
254	0.01478378836
255	0.01478091428
256	0.01474242133
257	0.01471733769
258	0.01470966817
259	0.0146868694
260	0.01467718502
261	0.01467278711
262	0.01464652562
263	0.01462205873
264	0.01459916637
265	0.014575122
266	0.01455610732
267	0.01454690207
268	0.01453930742
269	0.01453446679
270	0.01453212432
271	0.01453042989
272	0.01450512997
273	0.01450063653
274	0.01448855277
275	0.01446967358
276	0.01446571753
277	0.01445414993
278	0.01441863342
279	0.01439227764
280	0.01437769502
281	0.01437165649
282	0.01435974505
283	0.0143439371
284	0.01432628661
285	0.0143076731
286	0.01428367547
287	0.01428194395
288	0.01427996257
289	0.01427718554
290	0.01426931679
291	0.01425814124
292	0.01423686218
293	0.01422750783
294	0.0142261857
295	0.01422276676
296	0.01420166955
297	0.01420002785
298	0.01418950299
299	0.01416795429
300	0.01415160946
301	0.01413381818
302	0.01411963101
303	0.01410291991
304	0.01408702618
305	0.01408364109
306	0.01406443377
307	0.01405555805
308	0.01404652838
309	0.01402726956
310	0.01401829356
311	0.01399180281
312	0.0139857842
313	0.0139819247
314	0.01397096959
315	0.01396707521
316	0.01396374248
317	0.01396023821
318	0.01395342873
319	0.01395188697
320	0.01393286119
321	0.01392246253
322	0.01391285462
323	0.01391076774
324	0.01390884361
325	0.01390688321
326	0.01390549326
327	0.0138816808
328	0.01387427684
329	0.01386108196
330	0.01385186176
331	0.01383444543
332	0.01383293213
333	0.01381830802
334	0.0138168541
335	0.01380799912
336	0.01380673669
337	0.01379236494
338	0.01378076793
339	0.01377808182
340	0.01377047572
341	0.01375618547
342	0.01373829287
343	0.01373386856
344	0.01373119955
345	0.01372055876
346	0.01371814132
347	0.01371755154
348	0.0137043074
349	0.01369816113
350	0.01368829663
351	0.01368205874
352	0.01366191766
353	0.0136480524
354	0.01363299171
355	0.01363089891
356	0.01362466776
357	0.01361899205
358	0.0136083711
359	0.01360464388
360	0.01359689059
361	0.01358202463
362	0.01357958387
363	0.01357808724
364	0.01357344001
365	0.01356639308
366	0.01355715115
367	0.01355571296
368	0.01354795096
369	0.01353691054
